Title,URL
chore(tsdb): skip flaky test,https://github.com/influxdata/influxdb/commit/a82e2cb180bdb1b080d6d21e2265c8e3b376a09c
chore(testing) skip flakey test,https://github.com/influxdata/influxdb/commit/fa849d5c0b25926df10a5d8b376343982c509cd1
chore(tsdb): skip flaky test\n\nhttps://github.com/influxdata/influxdb/issues/13755,https://github.com/influxdata/influxdb/commit/52a98aae2b084385c202554940032dbdca715f23
test(task/scheduler): skip flakey parallel tests (#13516),https://github.com/influxdata/influxdb/commit/429baf5ca7552ec2c49f67e7537b92403636dda3
Merge pull request #13378 from influxdata/fix/dashboards-test\n\nfix(tests): fix flaky dashboards e2e test,https://github.com/influxdata/influxdb/commit/401ec79bffc5f3ab44c12b702e50678faf741351
test(stdlib): skip flaky range test (#13405),https://github.com/influxdata/influxdb/commit/89bf5356020fe54d2061ec730550cb7fa7e9c15e
fix(tests): fix flaky dashboards e2e test,https://github.com/influxdata/influxdb/commit/0bd62f468fb2d4edc393a51087f60103c188729b
fix(task): Fix flakey tests introduced by slower task updates (#12753)\n\nTask updates now attempt to keep the existing runners working.\r\nThis causes the system to be slightly slower after a task update and caused a flakey test.,https://github.com/influxdata/influxdb/commit/2ae969b31d8169caba5edd93cc2e8f45d6092964
Skip flaky delete or rename tests,https://github.com/influxdata/influxdb/commit/2108ebb27da87c29371a9f1451d1132e67500c69
"refactor(e2e): remove sources, update commands,  flaky test\n\n* refactor(e2e): remove the need to create a source before signing in\r\n\r\n* refactor(e2e): move setup user into signin function\r\n\r\n* fix(orgs): make assertions after org creation\r\n\r\n* chore: package.lock",https://github.com/influxdata/influxdb/commit/1471be4a7f3ae0e7181a329ad0441bb3e527c868
"test(task): deflake test for CreatedAt, UpdatedAt\n\nThe earliest time needed to be captured before creating the task, not\nafter; otherwise a test running close to a second boundary would fail.\n\nAlso make the failure message slightly more readable.",https://github.com/influxdata/influxdb/commit/4b80fc43c40faee95ab10d282e0be70f92e55327
Fix flaky getMinDurationFromAST test\n\nAdds a bit of leeway so that the test won't fail due to tolerable\nfloating point inaccuracies.,https://github.com/influxdata/influxdb/commit/8781ce83579ae7adcf881dc3fe2e206807a5cbc6
Skip flaky test,https://github.com/influxdata/influxdb/commit/9576f3b3a99c8b1cb32b230e02c82f778ae42847
chore(cli): Remove flaky tests\n\nThe two deleted tests don't exercise any useful behavior or use cases.,https://github.com/influxdata/influxdb/commit/2aa27686770a8d4782d638854165819695184bdc
test(task): deflake scheduler test,https://github.com/influxdata/influxdb/commit/d9e10ff652df391e7545180f5083a2b92521b4c7
"test(task): deflake TaskService shared test\n\nWhat happened here is kind of a long story.\n\nThe TaskService tests exercise different parts of the TaskService\nconcurrently, in hopes of exercising code that may be racy. This worked\nfine so long as we were able to use arbitrary user and organization IDs\npicked during test.\n\nThen we added tests for the http-client-backed TaskService. The instance\nof http.TaskService takes a single token, so the TaskService tests were\nupdated to use an optional override to get the user and org ID from the\nTaskService implementation.\n\nThat meant our parallel tests were using one user and org ID in some\ncases. One particular test to exercise concurrency would create tasks\nand then retrieve them and delete one. Because this test was filtering\nby user and org, sometimes it would delete a task created in a different\ntest.\n\nThe fix was to maintain a whitelist of tasks created in that particular\ntest, so that it wouldn't delete tasks created in a different test.",https://github.com/influxdata/influxdb/commit/a7e6a6634eb9f8114a817787e9197f7688cad347
Merge pull request #1242 from influxdata/usesnowflake\n\nUse snowflake for bolt task ids,https://github.com/influxdata/influxdb/commit/5a8dd6bfefbe79c30629cd3ad8b0f90bd261330d
Use snowflake for bolt task ids,https://github.com/influxdata/influxdb/commit/64883a5dad9a6413656c814af3813130d2064ea5
"test(task): fix two flaky tests\n\nIn TestScheduler_RunLog, the run log gets updated asynchronously so we\nneed to poll to ensure we don't read a stale value.\n\nIn TestScheduler_CreateNextRunOnTick, we were previously reading the\none entry out of two from a map, so it was often the entry we weren't\ninterested in.",https://github.com/influxdata/influxdb/commit/a8018532b2a9d6a6be4a6bf69d29a32723c969ed
Merge pull request #10202 from influxdata/jmw-snowflake-improvements\n\npkg/snowflake: be more robust against sequence rollover,https://github.com/influxdata/influxdb/commit/c314fc494e21c0205c7a46831fc319f115cdf191
"pkg/snowflake: be more robust against sequence rollover\n\nit's slightly slower, but the safety is worth it i think.\n\n```\nname            old time/op  new time/op  delta\nNext-8          30.0ns \xb1 2%  31.0ns \xb1 3%   +3.56%  (p=0.002 n=7+8)\nNextParallel-8  79.4ns \xb1 1%  92.5ns \xb1 1%  +16.58%  (p=0.000 n=8+8)\n```",https://github.com/influxdata/influxdb/commit/35645a67f54a6849a91a1460b971377dcf205b09
Merge pull request #10197 from influxdata/jmw-snowflake-contention\n\npkg/snowflake: reduce contention in Next calls,https://github.com/influxdata/influxdb/commit/5c38332fa29c9fb6135d7c80f3a8ed6a56fe13eb
"pkg/snowflake: reduce contention in Next calls\n\nuse atomics rather than mutexes to synchronize state between calls.\n\n```\nname            old time/op  new time/op  delta\nNext-8           244ns \xb1 0%    30ns \xb1 2%  -87.70%  (p=0.000 n=8+7)\nNextParallel-8   215\xb5s \xb160%     0\xb5s \xb1 1%  -99.96%  (p=0.000 n=8+8)\n```\n\nThe results for NextParallel are around ~80ns/op, but that doesn't\nshow up in the benchstat output.",https://github.com/influxdata/influxdb/commit/d4a08ce5c1699d456008ef98e2a2ae70b6156490
test(stress): Fix flaky test,https://github.com/influxdata/influxdb/commit/f70fb7a63187e118e73ae0b28ec5e2afd3b1be32
Snowflake ID gen changes,https://github.com/influxdata/influxdb/commit/109aeb722bbde0964f55572a1ab7cd79c0d6b7c3
Merge pull request #10046 from influxdata/jmw-fix-flake\n\nhttpd: fix flaky test in timeout handler,https://github.com/influxdata/influxdb/commit/5a99ed83f3a0fa6fd62fff3591c8713cb661b15b
"httpd: fix flaky test in timeout handler\n\nthere were two problems with this code:\n\n1. the send on pending did not imply that the handler was running\n2. there was a race starting the handler with timing out\n\n1 is fixed by sending to a begin channel inside the handler. it is\nthen guaranteed that the timeout handler code has been entered.\n\n2 is fixed by attempting to acquire the semaphore channel once before\nchecking the timeout channel. in this way, if there is capacity, which\nin this test there is known to be, it is guaranteed to be taken. if\nwe check with the timer at the same time and the timer has already\nfired, there is a pseudorandom chance the timer will be taken even\nif there is capacity.",https://github.com/influxdata/influxdb/commit/07e5465cb884a158246e71206d48bd940d616542
Merge pull request #9980 from influxdata/tg-tsdb-test\n\nFix flaky test TestStore_BackupRestoreShard,https://github.com/influxdata/influxdb/commit/439bb435ea7ce4ba51b7e65889c0d1fbabf4f21d
Fix flaky test TestStore_BackupRestoreShard\n\nIterator could be left open.\n\nFixes #9965,https://github.com/influxdata/influxdb/commit/cff3a1120e73574d2a96272da606fd9c9a08ab52
fix(query/influxql): ensure the join happens deterministically\n\nThis ensures the tests are not flaky because the output is\ndeterministic.,https://github.com/influxdata/influxdb/commit/02915cbfde2a4063d1301bba131461630ab7833e
fix(snowflake): rename *_generator.go to *.go,https://github.com/influxdata/influxdb/commit/1d7e18790cb67ab277eb450b0e55c4360bc62c2a
migrate(platform): move public dependencies into platform\n\nmigrate(context): move context package to platform\n\nmigrate(kit/errors): move errors package to platform\n\nmigrate(mock): move mock package to platform\n\nmigrate(prometheus): move prometheus package to platform\n\nmigrate(rand): move rand package to platform\n\nmigrate(snowflake): move snowflake package to platform\n\nmigrate(testing): move testing package to platform\n\nmigrate(zap): move zap package to platform\n\nmigrate(http): move http package to platform\n\nmigrate(platform): rename base package idpe to platform\n\ngit(base): add gitignore\n\ndep: add dependencies\n\nmigrate(platform): remove consumer.go\n\nmigrate(platform): make secret things private again,https://github.com/influxdata/influxdb/commit/eabba6986d0547dcc7637b6c4be06e46318d548b
Merge pull request #9769 from influxdata/jmw-flaky-subscriber-tests\n\nfix flaky subscriber tests,https://github.com/influxdata/influxdb/commit/1816de09c15cc38901d1a2ede196e8a0e936ffe1
fix flaky subscriber tests\n\nFixes #9554.,https://github.com/influxdata/influxdb/commit/e89438f7c244cb5fcd56b250781ad517e217f1b9
"update CircleCI config to 2.0 syntax (#9711)\n\n* enable flaky test, see if CircleCI fails\r\n\r\n* Use CircleCI 2.0 with docker layer caching\r\n\r\n* update CONTRIBUTING",https://github.com/influxdata/influxdb/commit/321ae4ff04d44fbe47974e8ff5dedad1aa5e79b7
Merge pull request #9621 from influxdata/jw-9583\n\nFix flaky test TestServer_ConcurrentPointsWriter_Subscriber,https://github.com/influxdata/influxdb/commit/e7e0cf0322c45718d65ea6cdcb2624453bb7fcc6
Fix flaky test TestServer_ConcurrentPointsWriter_Subscriber\n\nThe LocalServer could be closed before the goroutine writing points\nexited causing nil pointer panic.\n\nFixes #9583,https://github.com/influxdata/influxdb/commit/8730be1e9f5616d2c5924932f9309c408defe991
Skip flaky test,https://github.com/influxdata/influxdb/commit/bdd61298eacf58c74be6d74c66f8fb35309d6081
"Re-enabled TestServer_BackupAndRestore\n\nIt was failing intermittently, but seems to fail consistently one\nre-enabled.  A slice pointer was incremented too early causing a\npanic.\n\nFixes #6590",https://github.com/influxdata/influxdb/commit/bbd9d97d736acb4a80e479a73d80bb7e3c41527d
Merge pull request #7721 from influxdata/mr-fix-flaky-port-tests\n\nBind to random port in service open/close tests,https://github.com/influxdata/influxdb/commit/eceecf4cfa74a7be72c8dd527e8527957fab1603
"Bind to random port in service open/close tests\n\nThese tests have been flaky on Circle in the past due to those specific\nports being in use. Binding to port 0 will pick a random, available\nport.",https://github.com/influxdata/influxdb/commit/ede314430007fc3595d3d9f8021c45deb4c379b9
test: enable puppeteer testing using xfvb to avoid headless flakes (#630),https://github.com/atlassian/react-beautiful-dnd/commit/6437dc19a5cfe476ce536786c44f67eeb63e3f20
Merge pull request #6591 from influxdata/cjl-issue-6590\n\nintermittent test failing,https://github.com/influxdata/influxdb/commit/10db0aafeb8b21459a537d455afe48f8b19e22c4
intermittent test failing,https://github.com/influxdata/influxdb/commit/f39e9e910de9c4d4a280a455119f4259e98d8e72
"Make TestTime_Elapsed less flaky\n\nThis test fails sometimes because the elapsed time is 1.999s which\nis less than 2s, but very close to 2s to not matter.",https://github.com/influxdata/influxdb/commit/7aefe1e889124a6ad16f5ec4c00e27f47d513f78
fix flakey test harness,https://github.com/influxdata/influxdb/commit/6e845839c8fe31a93fe727743b2723ab8f6f8cfa
Remove values pool replacement\n\nGetting an intermittent test failure with this so removing it for now since compactions\nare still able to keep up without it.  Will need to look into this further because the\nallocations is still very high and will affect compactions over longer periods of time.,https://github.com/influxdata/influxdb/commit/1ce8d6290bd656840eccab01c39359e4b87f7654
"Fixing flaky test TestUnlinkGroupTeam (#14019)\n\nThere is a race at the DB level where the goroutine c.App.SyncRolesAndMembership\r\nwould set the the SchemeAdmin attribute to false. If this happens after\r\nUpdateUserToTeamAdmin happens and before the Login, then the user does not\r\nhave the required permissions to unlink the group and it fails.\r\n\r\nThanks to @streamer45 for spotting the issue.\r\n\r\nCo-authored-by: mattermod <mattermod@users.noreply.github.com>",https://github.com/mattermost/mattermost-server/commit/0587c813e079070ad88e7ddb1f007881a6fd5b9e
"Fix flaky TestPlugin (#13933)\n\n- Fix panic due to not checking for JSON marshal error\r\n- Reorder the FileExists check which would fail if we were to pass\r\nthe -short flag to bypass the slow URL test. In which case, the plugin\r\nwould have been removed from the filesystem.\r\nSo we move the check before we remove the plugin.\r\n\r\nhttps://mattermost.atlassian.net/browse/MM-22666",https://github.com/mattermost/mattermost-server/commit/2835163b18a4d2c7c01d20d775fa662fe7f5b113
MM-22340: Fixing flaky tests around Team name validation (#13875)\n\n* MM-22340: Fixing flaky tests around Team name validation\r\n\r\n* Fixing other cases where can happend the flaky tests,https://github.com/mattermost/mattermost-server/commit/66fc0967683e246a1e44a198ea5ace43809baccc
"MM-21548: Fix Flakey Test (#13599)\n\n* Ensure both DeleteAt and UpdateAt are set to same value\r\n\r\n* fix another point this could happen\r\n\r\n* Revert ""fix another point this could happen""""\r\n\r\nThis reverts commit 5deb102e782bcc1da103b1b10715c066d9cc6130.""",https://github.com/mattermost/mattermost-server/commit/7a3af8555faedf2cf9a8934aec3969c4bec06bc2
Fixing flaky test around websocket counts in analytics API endpoint (#13314),https://github.com/mattermost/mattermost-server/commit/0d735042d9072f43b79fc788bccc4defd64816c9
MM-19154 - Fix flaky test TestGroupStore/MySQL/GetGroups/Get_g\u2026 (#12705),https://github.com/mattermost/mattermost-server/commit/4225977966cf0855c8a5e55f8a0fef702b19dc18
"[MM-19004] Change assertion in client4/system_test.go to be less flaky (#12586)\n\n* avoid swallowing errors from websocket_client.SendMessage\r\n\r\n* Revert ""avoid swallowing errors from websocket_client.SendMessage""""\r\n\r\nThis reverts commit 5f223e0996f59f31792607c8a4fbf63bf42040ee.\r\n\r\n* test against app.TotalWebsocketConnections instead of hardcoding assertion""",https://github.com/mattermost/mattermost-server/commit/467141ab69c7c6038897bf87c54cd92cf2671864
[MM-18628] Fix flaky OpenGraph test (#12365)\n\n* use local httptest server instead of github.com\r\n\r\n* use switch statements,https://github.com/mattermost/mattermost-server/commit/1a4d7869cbdea2f7e6645ff2ba5cd6a92eba7ffb
fix flaky TestDoOutgoingWebhookRequest/with_a_slow_response (#11712)\n\nAvoid relying on `time.Sleep` to assert timeout behaviour.,https://github.com/mattermost/mattermost-server/commit/53cae67edea498aa252cb989f49008984ad4451e
MM-17311 - Flaky TestGroupStore/UpsertMember (#11717)\n\n* MM-17311 - Flaky TestGroupStore/UpsertMember\r\n\r\n* PR Feedback,https://github.com/mattermost/mattermost-server/commit/8ba6c7f68ae8a167b0b02965ae61dbb49ae79d19
MM-17235: fix flaky TestChannelStore tests (#11715)\n\nAddress more model.GetMillis() races.,https://github.com/mattermost/mattermost-server/commit/f226f672f3285fed8dfc70a8b2ec4acd9c8c8bed
MM-16935 - Flaky test: Elastic Search IndexChannel Error (#11709),https://github.com/mattermost/mattermost-server/commit/f6480d1ac69338c9e64525748309f6af9ee40d9a
MM-16759: Fix flaky group-store test. (#11527),https://github.com/mattermost/mattermost-server/commit/f08f7f77c3486af8b43eb963d2f5f0c056e87554
"MM-11210 Add ""GET /posts/unread"""" API to support landing on the last unread post (#11486)\n\n* [MM-11210] Add API GET 'api/v4/channels/{channel_id:[A-Za-z0-9]+}/posts/unread' for scrolling overhaul (#9108)\r\n\r\n* Add API GET 'api/v4/channels/{channel_id:[A-Za-z0-9]+}/posts/unread'\r\n\r\n* add constants\r\n\r\n* refactor GetPostSince and added more tests\r\n\r\n* move constants to app package\r\n\r\n* [MM-11528 &&  MM-11583] Add userId to in the """"posts/unread"""" path and update test with time delay to fix intermittent failure (#9229)\r\n\r\n* add userId to in the """"posts/unread"""" path and update test with time delay to fix intermittent failure\r\n\r\n* add limit before and after to query\r\n\r\n* remove time delay on test and put pretermined value of Post.CreateAt\r\n\r\n* Fix conflict\r\n\r\n* [MM-11876] Add cursor to posts list such as next_post_id and previous_post_id (#9707)\r\n\r\n* add cursor to posts list such as next_post_id and previous_post_id\r\n\r\nadd publish previous_post_id on WEBSOCKET_EVENT_POSTED and only get next or previous post IDs if necessary\r\n\r\nrevert change on adding previous_post_id in WEBSOCKET_EVENT_POSTED\r\n\r\nadd missing strings import\r\n\r\nfix merge conflicts\r\n\r\n* update per comment\r\n\r\n* update per feedback\r\n\r\n* corrected the logic in getting the next and previous post ID\r\n\r\n* fix logic to determine next and post IDs",https://github.com/mattermost/mattermost-server/commit/b832985f1dbef3bb88195afe234e8c3fcfd460c9
Fixing flaky test in view members (#10784),https://github.com/mattermost/mattermost-server/commit/e063b74337f9eed1402c340b6fea8b859116375c
[MM-14779] Investigate flaky TestExportGMandDMChannels (#10534)\n\n* fix flaky test by sorting by Type and also change helper to increase\r\nprecision in CreateAt\r\n\r\n* better strategy is to get a smaller number\r\n\r\n* user nanonseconds as milisenconds proved to be a bit problematic for\r\nunit tests\r\n\r\n* revert changes in helper function and create posts in a more controled way\r\n\r\n* use the original value\r\n\r\n* make post instantiation more clear,https://github.com/mattermost/mattermost-server/commit/02bd35247b903c5456e73a00dccc790790c891b5
try to fix the flaky test (#9231),https://github.com/mattermost/mattermost-server/commit/c11ebddbfb6682deb4114478d3e2ff29f8641c06
Temporarily disable flaky TestSendMailUsingConfigAdvanced test (#8379)\n\n* Temporarily disable flaky TestSendMailUsingConfigAdvanced test\r\n\r\n* Remove imports,https://github.com/mattermost/mattermost-server/commit/2782602c6e9bed74443210d205d2ddf756aea44f
disable intermittently failing test at TestGetAllTeams temporarily (#7211),https://github.com/mattermost/mattermost-server/commit/fcd56927df53ee6b681f7235e6e7e5597a45385c
fix intermittent failure of TestGetPostsForChannel on CI server (#6702),https://github.com/mattermost/mattermost-server/commit/14054a532d090632f7505ebf38a24f24645a8656
Merge pull request #1640 from influxdb/skip-failing-test\n\nskipping intermittent failing test,https://github.com/influxdata/influxdb/commit/1d09f0d0aaedcb34ae93cfad25bd54729c939e83
skipping intermittent failing test,https://github.com/influxdata/influxdb/commit/1391ea1051de738d24e985ac58ab589504ece503
Fix the flaky TestTeamStoreSearchByName test in store/sql_team_store_test.go (#6187),https://github.com/mattermost/mattermost-server/commit/788df7a4bdc8d7495fe436b7d37885cfd53ef2f2
Merge pull request #1458 from influxdb/time-tests-failing\n\nIntermittent tests passing/failing,https://github.com/influxdata/influxdb/commit/afd2883c9afd97745fb3cefb9b4d49799454ee1e
"Merge pull request #1372 from influxdb/better-testing\n\nRe-enable full suite testing, skip intermittently failing tests",https://github.com/influxdata/influxdb/commit/fe1b2be2502937dbdc518fce22fcdc4d8a937eba
"re-enable full suite testing, skip intermittently failing tests",https://github.com/influxdata/influxdb/commit/494bac7f9ea53db28938dc3f92c79fc10bddf707
"Fix the build on go1.3\n\nThere was one remaining reference to an incomplete struct type from c\nwhich is value_array. The error printed by the compiler is intermittent,\nmeaning it compiles sometimes and print the error sometimes. Also,\nvalue_array isn't strictly an incomplete data type since it contains a\npointer to an unknown data type but it's size could be computed.",https://github.com/influxdata/influxdb/commit/22cb673771f68d821778109c93d19e4fb496d839
removing flaky unit test,https://github.com/mattermost/mattermost-server/commit/e8f0ca7a29ac38f50fba89c3f067d1453c25695e
Fix intermittent slide animation,https://github.com/react-bootstrap/react-bootstrap/commit/d7692bdf68fdab2d043b9e86e676fa9cd66ab78b
Fix flaky overlay tests w/ nested setTimeouts (#1943),https://github.com/palantir/blueprint/commit/a133dff3190e84db84651da84bc643d841658f50
"skip flaky tests, add comments mentioning FLUP issue (#1681)",https://github.com/palantir/blueprint/commit/c2aada111f8e82e074a5765143ece5d07da6c4cf
Skip flaky test (#1514),https://github.com/palantir/blueprint/commit/dd90bfa0943dd6ac2ea1d233162cc3c21aa4e701
Merge pull request #10954 from pascalgrimaud/ci-cd-disable-protractor-react\n\nCI-CD: disable flaky Protractor tests with React,https://github.com/jhipster/generator-jhipster/commit/08f36bbe77a92140516dc4a50401a202c9001f38
CI-CD: disable flaky Protractor tests with React,https://github.com/jhipster/generator-jhipster/commit/8ec4fb21560ed288c9f6f3abec0c6d5f088ab95e
Merge pull request #10191 from vishal423/fix-tests-timeout\n\nIncrease timeout to 30s to fix intermittent failures,https://github.com/jhipster/generator-jhipster/commit/8f2f1b6afe60d9b336d12f7fd1d049a7f94e8e28
Increase timeout to 30s to fix intermittent failures,https://github.com/jhipster/generator-jhipster/commit/bb1780151bc42b1db7a94ba227f2bd3a3d33fa32
Merge pull request #9818 from vishal423/improve-e2e-account-react\n\nreact: Fix intermittent e2e failures,https://github.com/jhipster/generator-jhipster/commit/2865e441e4b09335f88f3839ee9147f8b8b9c05e
fix intermittent e2e failures,https://github.com/jhipster/generator-jhipster/commit/ba979bdceeeceac9eaae15cb1e4128f88db86f50
react: e2e comment out more flaky tests,https://github.com/jhipster/generator-jhipster/commit/f37bfefd031392d409b0de2c190ee75419241551
react: e2e comment out more flaky tests,https://github.com/jhipster/generator-jhipster/commit/46ac7a98928b4e4d267ee7cf6d4ae4bc412cc4ce
react: e2e: comment out flaky tests,https://github.com/jhipster/generator-jhipster/commit/d26a89e34e30dc057113c69a5f68659886f2efa7
react: try to fix e2e flakiness,https://github.com/jhipster/generator-jhipster/commit/44c54f6a5ae843123e2b8b74b5be5fe0f3a199cc
remove flakky test,https://github.com/jhipster/generator-jhipster/commit/163134d7d83a8e0c1f373841846f2d17c3850e35
"Fix intermittent problems with dropping a native file in FF (#713)\n\n* Fix intermittent problems with dropping a native file in FF\r\n\r\nFixes #539\r\n\r\nWhen dropping a native file in FF, under some conditions the `mousemove` event was firing when the file was dropped before the `drop` event fired. If the drop operation would fail.\r\n\r\nTo fix, the event handler is delayed so that the end drag will always run after the drop handler. This commit also switches to using the `mouseover` event so that the drag state is reset sooner if the original FF dragleave bug is hit, and the commit resets the `EnterLeaveCounter` when ending the drag operation via the `mouseover` event handler because the FF `dragleave` bug results in `this.entered` not being empty.\r\n\r\n* Increase delay before ending the drag in FF\r\n\r\n* Update outdated comment\r\n\r\n* Switch to requestAnimationFrame to be more deterministic",https://github.com/react-dnd/react-dnd/commit/bfa8165b474151ba3dc2dcac04066f269431e993
FIX flaky test,https://github.com/pubkey/rxdb/commit/2cdd040dc318ecf1f31cd976a464a6e4c2b1fc71
Pull recent test changes from wp-e2e-tests (#31274)\n\n* Pull recent test changes from wp-e2e-tests\r\n\r\n* Add config to turn network request logging on and off\r\n\r\n* Disabling these flaky tests,https://github.com/Automattic/wp-calypso/commit/894474a62f0b0c55fa44661a572e22ec7a7c8fe7
Stabilize <FormattedRelative> unit test\n\nThis fixes a `<FormattedRelative>` unit tests which would fail\nintermittently.,https://github.com/formatjs/react-intl/commit/ea1329b2d21192b2eab13c14d0123893a03179b4
Merge pull request #952 from plotly/test-cleanup\n\nFlaky test cleanup,https://github.com/plotly/dash/commit/95e589e10b7a97879879ae46a22d61cac06ec007
pylint & flake8,https://github.com/plotly/dash/commit/9844e1f4689ff3f31891d1e7a411ab55248aa9e4
:shirt: flake8 edits,https://github.com/plotly/dash/commit/3499cd81c512778fbd43415d9d599286e16e0d4c
:two::three: attempt to preserve version compatibility\n\n:shower: pylint edit\n\n:shower: flake8 edit\n\n:shower: flake8 edit\n\n:bug: fixed TypeError,https://github.com/plotly/dash/commit/5e251f08c2fe88119f2f09894da2631c471cc5d4
:left_right_arrow: added byteify fn to prevent str >> unicode\n\n:bug: modified prop_names\n\naddress trailing whitespace\n\n:wrench: flake8 and pylint edits\n\n:shower: pylint edits,https://github.com/plotly/dash/commit/8aa3f2515cda460483c0da981e6e482212ef147a
pylint and flake8 passing,https://github.com/plotly/dash/commit/85ada0c0a2dcf0c2d442e1efc63a8c5840725ec7
flake8 passes,https://github.com/plotly/dash/commit/bcb3d48fbb40c3d1cf8c334062ab5747b67e9bd9
addressed flake8 errors,https://github.com/plotly/dash/commit/5498307f4b7bdb34092e2205ba6f1cf1d22b2033
fix for lone flake8 error,https://github.com/plotly/dash/commit/f54fee12a6742fcc1d74a185989c07a63254424d
edits to resolve pylint/flake8 complaints,https://github.com/plotly/dash/commit/8a0891496460f1184cddd73f36ea791e4fd59e6c
flake8 passes locally,https://github.com/plotly/dash/commit/3aca86f3cafbc066343295dc2ad94a12a61e6ceb
edits to resolve pylint and flake8 unhappiness,https://github.com/plotly/dash/commit/27aeea782bf8e3b5d00efabf1ba4ba8ab4e8d3d2
Merge pull request #352 from jbampton/patch-2\n\nPylint and Flake8 enabled for the tests folder,https://github.com/plotly/dash/commit/3533073d1e2de5ad208a278d604822afbb9c57fa
Add pylint and flake8 testing for the tests folder,https://github.com/plotly/dash/commit/561462a395c102936fa6a1a570ac80fca5c3c602
making flake8 happy,https://github.com/plotly/dash/commit/c6dc1ca1b3fe13bf949cc01c08d261b7eec8e15c
another round of flake8 and pylint,https://github.com/plotly/dash/commit/59809803f3363a9b2a3f712fc1251cb99b551ac3
flake8 fixes,https://github.com/plotly/dash/commit/e4a07deb3c9ffaa4f1fb61e5fef0935c2466492c
flake8 line length,https://github.com/plotly/dash/commit/d058dde022444fb999a71614e26509f2419a2e00
fix intentional flake8 issues,https://github.com/plotly/dash/commit/c99b4c2cbdea51a2bed10008c2ed462864253b5c
flake8 python3 fix,https://github.com/plotly/dash/commit/c35d858db6d0870309de7f52239b7788e42165e3
another check that flake8 is running on circleci,https://github.com/plotly/dash/commit/22dcc67a2b7f06fafc7c4f827eeab0f33d550838
introduce a syntax error to test if circleci is running flake8 ok,https://github.com/plotly/dash/commit/6a6b791b509082ccc2f2daf65294c7844d95a9cd
flake8 tests and fixes,https://github.com/plotly/dash/commit/82f1bdbf538cec505b229519424e26594bbdae93
"Framework: Disable `?retry=1` page retries in development mode (#22152)\n\n* Framework: Disable `?retry=1` page retries in development mode\r\n\r\nCalypso has a feature that reloads the page and tries again if a\r\nJavaScript error occurs during load.\r\n\r\nThis may be a benefit for production users with intermittent errors\r\n(though I'm skeptical, and the code that collects stats about this is\r\nbroken), but in the development environment, this only makes it more\r\ndifficult to tell what error I just caused.\r\n\r\n* Fix data collection about chunk failures",https://github.com/Automattic/wp-calypso/commit/642a1810f3fc064147fdc39a364865c8624ee397
View panel measure override (#2180)\n\n\r\n* Fix intermittent layout problem when View contains a Content Control. Also remove IsTabStop from ScrollViewer.,https://github.com/microsoft/react-native-windows/commit/5232b08be9910f808af14768e82831cc04fd2e10
Fix intermittent layout problem when View contains a Content Control. Also remove IsTabStop from ScrollViewer.,https://github.com/microsoft/react-native-windows/commit/85cb9a8ee1bab087afbc9453470cc4dc83e66c42
Add retry to a few more things that contact packaging services to further reduce intermittent build failures on AppVeyor. (#1767),https://github.com/microsoft/react-native-windows/commit/bcdbae333bacf23b31d91e8cb0759450f1ffb81d
skip Network unit tests during coverage as well to avoid CI flakiness (#1606)\n\n* skip Network unit tests during coverage as well to avoid CI flakiness\r\n* H/T to @skahal for the working example in their AppVeyor.yml :),https://github.com/microsoft/react-native-windows/commit/81e5cc6929bfebc645cae62f6780b203da5b845d
Retry npm install to work around intermittent AppVeyor issues (#1575),https://github.com/microsoft/react-native-windows/commit/9422cb54fdf3d3390c39d634f715765d0b3b32ac
fix(EventDispatcherTests): removing flaky test that is irrelevant to React Native behavior (#1010)\n\nFixes #690,https://github.com/microsoft/react-native-windows/commit/d3669502abfc0d778a7b7af293a03d7be65340b9
test(proxy-backend): disable flaky test (#3139),https://github.com/netlify/netlify-cms/commit/b431348083b3860000f392f56d7fe32232075c14
Data Layer Tests: wait for Nock request to finish before checking its results\n\nFixes intermittent failures in tests where the result of the request would be asserted\nbefore nock triggered the response.,https://github.com/Automattic/wp-calypso/commit/11433da1209fb7fc01016e80f41120844b1800ac
we're seeing some intermittent problems with transfers (#12485),https://github.com/Automattic/wp-calypso/commit/e6b00617643240a97564b39296ff7b360c436f27
"Reader: Fix intermittent issues with cold start cards in Safari (#6584)\n\nThis makes the selector a bit stricter on what it'll accept into the map.\r\nThis should fix a problem we see where the only entry in the selector's memoized map is an entry for .\r\nCurrently unsure if this actually fixes the problem, or if something is lurking in the minimized version.",https://github.com/Automattic/wp-calypso/commit/719c8b5e2018b37ccd6db16f7526d750acce6faa
Test: Try to fix flaky test\n\n#895,https://github.com/styleguidist/react-styleguidist/commit/6c37120804561860dcf44e5d8f471fffe0b78843
Merge pull request #167 from mozilla-services/162-fix-intermittent-datewidget-test\n\nFix intermittent DateWidget test,https://github.com/rjsf-team/react-jsonschema-form/commit/2318786b38ead5eddc7c0e3146825f19013e0beb
fix: Unknown Slack users should be able to search team accessible docs (#1049)\n\n* fix: Unknown Slack users should be able to search team accessible docs\r\n\r\n* test: fix flaky test\r\n\r\n* test: remove obsolete snapshot\r\n\r\n* lint\r\n\r\n* flow\r\n\r\n* fix: Spelling mistake,https://github.com/outline/outline/commit/b1a1d24f9c2611d4ae8631321a6ba37e754f30b0
